age,start,rating,weight,first,podium,place
5,10,83,53,0,0,9
7,12,79,53,0,0,10
5,5,76,54,0,0,11
7,11,71,52,0,0,12
4,8,0,59,1,1,1
4,1,0,63,0,1,2
8,4,0,62,0,1,3
5,6,0,59,0,0,4
4,2,0,62,0,0,5
4,9,0,55,0,0,6
6,12,0,55,0,0,7
3,10,0,58,0,0,8
5,7,0,59,0,0,9
4,3,0,62,0,0,10
5,11,0,55,0,0,11
4,5,0,62,0,0,12
3,7,0,58,1,1,1
4,5,0,56,0,1,2
6,6,0,58,0,1,3
4,3,0,60,0,0,4
5,11,0,56,0,0,5
3,8,0,57,0,0,6
10,1,0,60,0,0,7
6,9,0,57,0,0,8
3,4,0,59,0,0,9
4,12,0,55,0,0,10
8,10,0,56,0,0,11
7,2,0,60,0,0,12
6,1,0,75,1,1,1
6,8,0,68,0,1,2
6,11,0,68,0,1,3
4,5,0,71,0,0,4
6,7,0,70,0,0,5
7,4,0,69,0,0,6
5,3,0,71,0,0,7
5,9,0,68,0,0,8
5,10,0,67,0,0,9
7,6,0,70,0,0,10
8,12,0,67,0,0,11
2,1,0,59,1,1,1
2,4,0,59,0,1,2
2,6,0,59,0,1,3
2,10,0,57,0,0,4
2,2,0,57,0,0,5
2,7,0,59,0,0,6
2,8,0,59,0,0,7
2,12,0,57,0,0,8
2,13,0,57,0,0,9
2,11,0,55,0,0,10
2,3,0,59,0,0,11
2,5,0,59,0,0,12
4,7,0,60,1,1,1
3,12,0,58,0,1,2
6,9,0,60,0,1,3
5,4,0,60,0,0,4
8,1,0,59,0,0,5
3,11,0,58,0,0,6
5,5,0,60,0,0,7
6,13,0,53,0,0,8
7,8,0,60,0,0,9
3,2,0,61,0,0,10
5,10,0,59,0,0,11
3,6,0,60,0,0,12
2,11,0,58,1,1,1
2,4,0,58,0,1,2
2,2,0,58,0,1,3
2,8,0,58,0,0,4
2,13,0,55,0,0,5
2,9,0,58,0,0,6
2,6,0,58,0,0,7
2,3,0,58,0,0,8
2,5,0,58,0,0,9
2,12,0,58,0,0,10
2,10,0,58,0,0,11
2,1,0,58,0,0,12
7,3,64,61,1,1,1
4,6,59,58,0,1,2
8,10,52,53,0,1,3
3,9,48,57,0,0,4
6,13,39,55,0,0,5
6,12,38,55,0,0,6
5,2,47,61,0,0,7
6,16,46,62,0,0,8
3,5,43,60,0,0,9
4,4,42,61,0,0,10
3,11,30,56,0,0,11
3,7,21,58,0,0,12
3,12,77,58,1,1,1
3,13,67,56,0,1,2
5,9,66,60,0,1,3
8,11,66,60,0,0,4
6,16,61,58,0,0,5
6,8,66,58,0,0,6
6,4,59,57,0,0,7
7,2,54,58,0,0,8
7,5,51,62,0,0,9
9,3,19,62,0,0,10
6,1,19,64,0,0,11
5,6,0,62,0,0,12
2,12,0,53,1,1,1
2,8,0,53,0,1,2
2,5,0,53,0,1,3
2,9,0,53,0,0,4
2,6,0,50,0,0,5
2,1,0,51,0,0,6
2,4,0,53,0,0,7
2,11,0,53,0,0,8
2,7,0,53,0,0,9
2,3,0,53,0,0,10
2,10,0,53,0,0,11
2,2,0,53,0,0,12
3,4,63,54,1,1,1
3,10,62,58,0,1,2
3,2,59,58,0,1,3
3,8,58,58,0,0,4
3,6,58,58,0,0,5
3,1,52,58,0,0,6
3,3,51,55,0,0,7
3,7,50,56,0,0,8
3,5,43,56,0,0,9
3,11,41,55,0,0,10
3,13,20,56,0,0,11
3,9,22,58,0,0,12
4,5,130,70,1,1,1
4,4,130,69,0,1,2
4,8,124,68,0,1,3
4,9,121,68,0,0,4
4,3,125,71,0,0,5
4,12,111,65,0,0,6
4,13,109,63,0,0,7
4,7,117,69,0,0,8
4,2,124,73,0,0,9
4,11,103,63,0,0,10
4,6,106,69,0,0,11
4,10,78,66,0,0,12
10,3,149,73,1,1,1
10,4,147,73,0,1,2
11,14,126,63,0,1,3
10,10,132,67,0,0,4
10,6,137,72,0,0,5
11,5,131,73,0,0,6
13,7,117,71,0,0,7
10,13,99,65,0,0,8
10,2,116,75,0,0,9
12,12,77,65,0,0,10
7,10,95,71,1,1,1
6,6,102,73,0,1,2
6,3,103,75,0,1,3
8,4,95,74,0,0,4
9,1,98,73,0,0,5
6,9,85,71,0,0,6
8,5,88,72,0,0,7
6,7,84,72,0,0,8
5,2,81,75,0,0,9
6,11,61,70,0,0,10
6,12,33,68,0,0,11
5,3,128,76,1,1,1
5,4,120,76,0,1,2
6,2,115,76,0,1,3
5,5,108,76,0,0,4
4,10,96,71,0,0,5
4,6,100,73,0,0,6
6,9,90,73,0,0,7
7,8,66,69,0,0,8
4,11,13,71,0,0,9
5,1,14,73,0,0,10
4,7,0,72,0,0,11
4,12,0,71,0,0,12
6,9,101,73,1,1,1
7,6,107,76,0,1,2
5,5,106,74,0,1,3
9,10,97,73,0,0,4
7,4,104,76,0,0,5
8,1,103,73,0,0,6
8,2,101,74,0,0,7
6,11,90,70,0,0,8
9,7,97,76,0,0,9
8,3,93,76,0,0,10
9,8,91,76,0,0,11
6,12,80,73,0,0,12
3,11,0,56,1,1,1
6,2,0,59,0,1,2
5,1,0,58,0,1,3
4,4,0,60,0,0,4
3,5,0,58,0,0,5
3,8,0,57,0,0,6
3,10,0,56,0,0,7
3,7,0,58,0,0,8
3,12,0,51,0,0,9
3,6,0,56,0,0,10
3,9,0,57,0,0,11
3,3,0,60,0,0,12
5,8,0,59,1,1,1
5,7,0,60,0,1,2
3,6,0,60,0,1,3
4,4,0,59,0,0,4
3,5,0,60,0,0,5
5,3,0,61,0,0,6
5,1,0,62,0,0,7
3,2,0,62,0,0,8
3,13,0,57,0,0,9
3,12,0,58,0,0,10
3,9,0,58,0,0,11
3,10,0,58,0,0,12
8,10,0,57,1,1,1
5,2,0,59,0,1,2
5,6,0,58,0,1,3
6,14,0,56,0,0,4
7,7,0,58,0,0,5
3,3,0,59,0,0,6
3,11,0,54,0,0,7
4,5,0,59,0,0,8
3,12,0,57,0,0,9
5,13,0,56,0,0,10
3,4,0,59,0,0,11
6,9,0,54,0,0,12
6,5,0,71,1,1,1
7,1,0,75,0,1,2
8,4,0,72,0,1,3
8,3,0,74,0,0,4
7,12,0,68,0,0,5
6,2,0,75,0,0,6
7,10,0,68,0,0,7
5,9,0,71,0,0,8
3,12,0,57,1,1,1
4,8,0,57,0,1,2
3,13,0,57,0,1,3
3,14,0,57,0,0,4
3,2,0,59,0,0,5
3,10,0,57,0,0,6
6,6,0,57,0,0,7
5,1,0,59,0,0,8
5,5,0,57,0,0,9
4,3,0,57,0,0,10
5,7,0,57,0,0,11
3,9,0,57,0,0,12
4,6,0,57,1,1,1
6,1,0,58,0,1,2
4,2,0,58,0,1,3
4,3,0,58,0,0,4
4,7,0,57,0,0,5
3,12,0,56,0,0,6
3,8,0,56,0,0,7
3,13,0,56,0,0,8
4,4,0,58,0,0,9
3,9,0,56,0,0,10
3,11,0,56,0,0,11
3,10,0,56,0,0,12
2,12,0,55,1,1,1
2,5,0,58,0,1,2
2,13,0,55,0,1,3
2,11,0,55,0,0,4
2,2,0,58,0,0,5
2,15,0,55,0,0,6
2,8,0,58,0,0,7
2,7,0,58,0,0,8
2,6,0,58,0,0,9
2,10,0,55,0,0,10
2,4,0,58,0,0,11
2,14,0,55,0,0,12
5,11,79,56,1,1,1
7,6,81,58,0,1,2
4,5,79,58,0,1,3
5,13,62,49,0,0,4
5,9,73,57,0,0,5
4,1,76,59,0,0,6
5,10,67,56,0,0,7
4,7,67,58,0,0,8
5,12,56,51,0,0,9
4,4,64,58,0,0,10
5,8,62,58,0,0,11
2,8,0,58,1,1,1
2,12,0,58,0,1,2
2,10,0,58,0,1,3
2,9,0,58,0,0,4
2,5,0,58,0,0,5
2,3,0,58,0,0,6
2,4,0,58,0,0,7
2,7,0,58,0,0,8
2,6,0,58,0,0,9
2,11,0,58,0,0,10
2,1,0,59,0,0,11
2,2,0,58,0,0,12
4,12,0,55,1,1,1
6,10,0,57,0,1,2
3,6,0,60,0,1,3
3,7,0,60,0,0,4
5,8,0,56,0,0,5
6,1,0,62,0,0,6
3,2,0,61,0,0,7
5,4,0,60,0,0,8
4,3,0,58,0,0,9
4,5,0,60,0,0,10
8,11,0,56,0,0,11
4,9,0,57,0,0,12
4,3,69,59,1,1,1
6,12,54,53,0,1,2
4,5,63,54,0,1,3
6,6,59,57,0,0,4
8,7,53,55,0,0,5
4,8,51,55,0,0,6
4,4,60,59,0,0,7
7,2,57,59,0,0,8
4,11,34,52,0,0,9
4,10,32,53,0,0,10
7,1,37,59,0,0,11
7,9,0,55,0,0,12
4,1,93,60,1,1,1
4,4,84,52,0,1,2
4,5,75,57,0,1,3
4,9,68,54,0,0,4
9,10,62,53,0,0,5
5,11,58,50,0,0,6
4,6,65,55,0,0,7
4,7,57,54,0,0,8
4,2,68,60,0,0,9
4,8,55,54,0,0,10
4,12,43,49,0,0,11
7,3,40,55,0,0,12
7,12,91,67,1,1,1
7,10,91,71,0,1,2
6,14,88,70,0,1,3
9,11,67,68,0,0,4
12,7,52,69,0,0,5
7,13,28,67,0,0,6
6,4,23,73,0,0,7
5,5,17,73,0,0,8
3,7,0,54,1,1,1
4,4,0,58,0,1,2
4,3,0,58,0,1,3
4,10,0,53,0,0,4
5,5,0,56,0,0,5
3,8,0,55,0,0,6
5,13,0,52,0,0,7
6,6,0,53,0,0,8
5,1,0,60,0,0,9
5,11,0,51,0,0,10
6,14,0,53,0,0,11
3,2,0,59,0,0,12
3,1,0,60,1,1,1
6,2,0,60,0,1,2
7,8,0,53,0,1,3
11,10,0,50,0,0,4
4,5,0,58,0,0,5
3,9,0,54,0,0,6
3,7,0,53,0,0,7
6,12,0,53,0,0,8
4,3,0,59,0,0,9
3,6,0,58,0,0,10
5,4,0,59,0,0,11
7,11,0,53,0,0,12
2,12,0,57,1,1,1
2,3,0,57,0,1,2
2,1,0,60,0,1,3
2,2,0,57,0,0,4
2,5,0,54,0,0,5
2,8,0,57,0,0,6
2,11,0,57,0,0,7
2,9,0,55,0,0,8
2,10,0,57,0,0,9
2,6,0,57,0,0,10
2,7,0,57,0,0,11
2,4,0,53,0,0,12
8,6,0,56,1,1,1
5,1,0,64,0,1,2
4,5,0,58,0,1,3
6,2,0,63,0,0,4
3,7,0,59,0,0,5
3,4,0,61,0,0,6
3,11,0,56,0,0,7
3,10,0,56,0,0,8
8,9,0,57,0,0,9
5,8,0,58,0,0,10
7,3,0,61,0,0,11
3,12,0,51,0,0,12
2,9,0,54,1,1,1
2,1,0,54,0,1,2
2,5,0,54,0,1,3
2,3,0,54,0,0,4
2,11,0,53,0,0,5
2,10,0,54,0,0,6
2,12,0,54,0,0,7
2,6,0,54,0,0,8
2,7,0,54,0,0,9
2,2,0,54,0,0,10
2,8,0,54,0,0,11
2,4,0,54,0,0,12
4,8,54,56,1,1,1
4,5,61,59,0,1,2
5,3,66,62,0,1,3
4,4,62,61,0,0,4
4,7,51,58,0,0,5
5,12,37,53,0,0,6
4,6,41,59,0,0,7
4,11,32,53,0,0,8
7,10,31,52,0,0,9
4,13,30,52,0,0,10
4,2,38,61,0,0,11
4,9,0,53,0,0,12
5,6,62,56,1,1,1
5,12,50,57,0,1,2
3,14,48,52,0,1,3
3,5,56,56,0,0,4
4,8,44,58,0,0,5
3,2,53,62,0,0,6
3,7,43,59,0,0,7
4,9,33,54,0,0,8
3,11,34,53,0,0,9
3,3,32,60,0,0,10
7,13,1,56,0,0,11
3,4,2,58,0,0,12
7,12,107,68,1,1,1
5,14,95,69,0,1,2
10,4,99,71,0,1,3
11,5,96,72,0,0,4
5,8,89,71,0,0,5
7,10,87,71,0,0,6
4,3,75,73,0,0,7
7,7,70,69,0,0,8
8,9,67,68,0,0,9
5,4,108,73,1,1,1
7,2,106,72,0,1,2
5,1,100,73,0,1,3
5,6,95,72,0,0,4
9,3,90,71,0,0,5
7,12,79,67,0,0,6
8,5,83,72,0,0,7
5,7,82,72,0,0,8
7,8,77,71,0,0,9
7,10,73,68,0,0,10
12,13,68,69,0,0,11
6,11,60,70,0,0,12
5,2,105,72,1,1,1
5,3,104,72,0,1,2
5,5,102,72,0,1,3
5,8,91,72,0,0,4
6,12,84,72,0,0,5
4,10,83,68,0,0,6
4,11,80,68,0,0,7
5,13,75,72,0,0,8
5,6,39,72,0,0,9
6,4,35,72,0,0,10
8,14,27,66,0,0,11
4,9,18,72,0,0,12
7,10,97,67,1,1,1
6,7,102,73,0,1,2
6,1,98,75,0,1,3
7,8,71,73,0,0,4
9,12,39,60,0,0,5
9,5,35,71,0,0,6
5,11,107,67,1,1,1
5,4,107,67,0,1,2
4,3,102,69,0,1,3
6,7,102,67,0,0,4
5,1,96,69,0,0,5
6,12,84,64,0,0,6
5,6,89,67,0,0,7
5,8,87,69,0,0,8
4,9,85,67,0,0,9
4,2,82,68,0,0,10
4,10,80,68,0,0,11
4,5,2,68,0,0,12
3,11,0,58,1,1,1
3,10,0,58,0,1,2
6,2,0,62,0,1,3
4,5,0,61,0,0,4
6,8,0,60,0,0,5
4,3,0,62,0,0,6
5,6,0,57,0,0,7
5,1,0,62,0,0,8
3,7,0,60,0,0,9
3,9,0,60,0,0,10
4,4,0,62,0,0,11
5,12,0,55,0,0,12
5,5,0,62,1,1,1
4,9,0,60,0,1,2
4,2,0,60,0,1,3
5,6,0,61,0,0,4
3,10,0,59,0,0,5
6,8,0,60,0,0,6
3,4,0,62,0,0,7
6,1,0,63,0,0,8
7,12,0,54,0,0,9
4,7,0,58,0,0,10
4,3,0,62,0,0,11
3,11,0,58,0,0,12
3,5,0,59,1,1,1
3,1,0,60,0,1,2
3,11,0,56,0,1,3
3,2,0,60,0,0,4
3,12,0,56,0,0,5
3,3,0,59,0,0,6
3,10,0,57,0,0,7
3,6,0,58,0,0,8
3,8,0,55,0,0,9
3,9,0,57,0,0,10
3,7,0,55,0,0,11
3,8,0,58,1,1,1
3,5,0,58,0,1,2
3,6,0,58,0,1,3
6,3,0,59,0,0,4
3,12,0,55,0,0,5
5,1,0,59,0,0,6
6,9,0,58,0,0,7
4,7,0,58,0,0,8
6,2,0,59,0,0,9
3,10,0,58,0,0,10
4,4,0,59,0,0,11
10,11,0,55,0,0,12
4,11,0,56,1,1,1
4,3,0,60,0,1,2
5,2,0,58,0,1,3
6,4,0,60,0,0,4
4,1,0,62,0,0,5
3,9,0,56,0,0,6
3,14,0,53,0,0,7
3,8,0,57,0,0,8
6,12,0,56,0,0,9
3,6,0,58,0,0,10
3,7,0,57,0,0,11
10,13,0,56,0,0,12
4,6,0,57,1,1,1
4,4,0,57,0,1,2
6,3,0,60,0,1,3
3,5,0,56,0,0,4
4,2,0,60,0,0,5
6,10,0,56,0,0,6
8,1,0,60,0,0,7
3,7,0,57,0,0,8
3,9,0,54,0,0,9
9,11,0,56,0,0,10
3,12,0,55,0,0,11
3,8,0,57,0,0,12
3,1,0,60,1,1,1
3,11,0,51,0,1,2
8,7,0,55,0,1,3
6,6,0,54,0,0,4
4,5,0,57,0,0,5
3,9,0,53,0,0,6
3,4,0,59,0,0,7
4,2,0,60,0,0,8
4,3,0,59,0,0,9
3,10,0,52,0,0,10
6,8,0,56,0,0,11
5,12,0,51,0,0,12
7,6,50,57,1,1,1
5,11,31,51,0,1,2
6,1,50,60,0,1,3
5,9,39,55,0,0,4
5,8,39,56,0,0,5
6,4,41,58,0,0,6
5,2,39,58,0,0,7
7,10,25,52,0,0,8
4,12,14,49,0,0,9
4,5,26,54,0,0,10
6,3,24,58,0,0,11
7,7,18,57,0,0,12
6,2,70,55,1,1,1
4,5,59,55,0,1,2
5,6,54,54,0,1,3
6,1,66,60,0,0,4
5,9,50,53,0,0,5
5,8,50,54,0,0,6
5,7,50,54,0,0,7
6,12,44,50,0,0,8
6,11,45,52,0,0,9
8,3,53,54,0,0,10
3,10,48,53,0,0,11
4,4,51,56,0,0,12
5,3,70,53,1,1,1
4,4,67,57,0,1,2
7,10,55,53,0,1,3
4,6,60,56,0,0,4
5,8,55,54,0,0,5
7,2,60,58,0,0,6
5,1,63,59,0,0,7
5,12,48,53,0,0,8
6,5,55,53,0,0,9
5,9,45,53,0,0,10
5,11,39,53,0,0,11
4,7,37,56,0,0,12
4,8,64,54,1,1,1
7,12,55,52,0,1,2
6,1,69,55,0,1,3
5,10,53,53,0,0,4
4,6,61,57,0,0,5
5,7,55,55,0,0,6
5,2,61,59,0,0,7
5,4,54,57,0,0,8
7,11,43,50,0,0,9
4,5,49,57,0,0,10
4,3,50,57,0,0,11
4,9,33,51,0,0,12
4,8,60,56,1,1,1
5,7,60,52,0,1,2
6,4,62,57,0,1,3
4,6,55,56,0,0,4
5,1,61,60,0,0,5
7,5,54,57,0,0,6
5,3,49,57,0,0,7
6,2,52,58,0,0,8
4,10,38,54,0,0,9
6,12,33,53,0,0,10
3,9,34,55,0,0,11
5,11,21,54,0,0,12
5,12,74,51,1,1,1
6,3,82,57,0,1,2
5,4,79,56,0,1,3
6,5,78,56,0,0,4
5,1,85,60,0,0,5
5,8,68,54,0,0,6
5,9,65,52,0,0,7
4,10,63,53,0,0,8
5,11,51,53,0,0,9
5,7,51,54,0,0,10
5,2,54,58,0,0,11
5,6,36,55,0,0,12
6,2,85,58,1,1,1
7,12,72,53,0,1,2
6,8,74,54,0,1,3
7,3,81,58,0,0,4
6,6,76,56,0,0,5
6,9,69,54,0,0,6
6,11,67,54,0,0,7
6,4,73,57,0,0,8
5,10,65,54,0,0,9
4,7,68,55,0,0,10
3,1,82,60,0,0,11
3,5,69,56,0,0,12
5,2,106,53,1,1,1
5,10,93,52,0,1,2
5,6,94,53,0,1,3
6,9,92,52,0,0,4
6,5,96,54,0,0,5
6,11,85,51,0,0,6
5,1,100,57,0,0,7
6,3,91,56,0,0,8
6,8,81,52,0,0,9
5,4,84,56,0,0,10
6,7,75,52,0,0,11
8,12,61,50,0,0,12
5,7,59,55,1,1,1
5,4,54,57,0,1,2
10,2,53,58,0,1,3
5,5,48,57,0,0,4
8,1,46,59,0,0,5
7,9,38,54,0,0,6
5,8,39,57,0,0,7
7,6,7,57,0,0,8
6,13,0,53,0,0,9
8,11,0,52,0,0,10
7,10,0,54,0,0,11
6,3,0,57,0,0,12
4,5,0,71,1,1,1
10,10,0,70,0,1,2
4,4,0,71,0,1,3
7,9,0,70,0,0,4
7,12,0,66,0,0,5
6,11,0,70,0,0,6
5,1,0,71,0,0,7
5,3,0,71,0,0,8
6,7,0,70,0,0,9
8,12,0,68,1,1,1
6,7,0,73,0,1,2
8,3,0,74,0,1,3
7,10,0,71,0,0,4
9,4,0,75,0,0,5
11,5,0,74,0,0,6
7,1,0,73,0,0,7
7,9,0,72,0,0,8
8,2,0,74,0,0,9
10,11,0,69,0,0,10
7,6,0,73,0,0,11
3,10,0,59,1,1,1
3,9,0,60,0,1,2
4,1,0,62,0,1,3
6,11,0,58,0,0,4
6,12,0,54,0,0,5
7,3,0,61,0,0,6
3,4,0,61,0,0,7
6,5,0,57,0,0,8
5,2,0,59,0,0,9
3,6,0,60,0,0,10
6,7,0,60,0,0,11
3,8,0,60,0,0,12
4,1,0,62,1,1,1
9,6,0,58,0,1,2
6,9,0,57,0,1,3
5,8,0,57,0,0,4
3,10,0,57,0,0,5
3,2,0,57,0,0,6
6,7,0,56,0,0,7
5,4,0,59,0,0,8
4,3,0,58,0,0,9
5,12,0,56,0,0,10
8,5,0,59,0,0,11
6,11,0,53,0,0,12
4,6,0,58,1,1,1
4,5,0,58,0,1,2
4,9,0,58,0,1,3
6,4,0,59,0,0,4
5,1,0,59,0,0,5
4,13,0,58,0,0,6
4,10,0,58,0,0,7
5,7,0,57,0,0,8
5,3,0,57,0,0,9
6,12,0,58,0,0,10
7,14,0,58,0,0,11
4,8,0,58,0,0,12
4,4,95,71,1,1,1
6,1,100,73,0,1,2
6,8,92,73,0,1,3
7,11,88,68,0,0,4
5,5,93,73,0,0,5
8,6,88,71,0,0,6
7,13,75,69,0,0,7
5,7,81,69,0,0,8
4,3,82,73,0,0,9
11,2,79,74,0,0,10
6,11,0,63,1,1,1
8,6,0,69,0,1,2
11,8,0,68,0,1,3
10,3,0,73,0,0,4
9,2,0,73,0,0,5
9,10,0,63,0,0,6
7,7,0,68,0,0,7
10,12,0,63,0,0,8
11,4,0,72,0,0,9
12,5,0,71,0,0,10
4,12,83,53,1,1,1
5,11,81,55,0,1,2
4,9,79,55,0,1,3
4,1,77,57,0,0,4
4,4,76,54,0,0,5
5,10,71,55,0,0,6
7,5,72,55,0,0,7
6,8,66,54,0,0,8
4,3,64,53,0,0,9
4,6,62,57,0,0,10
4,2,56,57,0,0,11
5,7,44,57,0,0,12
4,1,72,64,1,1,1
3,3,65,61,0,1,2
5,13,49,53,0,1,3
4,2,66,63,0,0,4
3,4,60,60,0,0,5
5,9,53,58,0,0,6
4,12,46,53,0,0,7
3,6,52,59,0,0,8
3,7,47,57,0,0,9
7,5,41,57,0,0,10
4,11,28,56,0,0,11
3,10,0,57,0,0,12
4,3,0,61,1,1,1
3,12,0,55,0,1,2
6,4,0,60,0,1,3
6,7,0,59,0,0,4
3,9,0,58,0,0,5
3,10,0,57,0,0,6
4,8,0,58,0,0,7
7,6,0,59,0,0,8
3,5,0,60,0,0,9
5,2,0,62,0,0,10
7,1,0,62,0,0,11
3,11,0,57,0,0,12
4,5,0,60,1,1,1
6,3,0,61,0,1,2
3,4,0,60,0,1,3
4,1,0,62,0,0,4
4,12,0,51,0,0,5
3,2,0,58,0,0,6
8,10,0,54,0,0,7
8,11,0,54,0,0,8
4,9,0,55,0,0,9
11,7,0,58,0,0,10
3,8,0,57,0,0,11
3,6,0,58,0,0,12
5,11,114,68,1,1,1
5,10,108,68,0,1,2
5,6,101,68,0,1,3
5,8,101,68,0,0,4
5,1,100,68,0,0,5
5,12,91,67,0,0,6
5,9,85,68,0,0,7
5,3,60,68,0,0,8
5,5,58,68,0,0,9
4,4,53,68,0,0,10
4,7,22,68,0,0,11
4,2,0,67,0,0,12
5,11,112,68,1,1,1
5,8,109,68,0,1,2
6,10,101,68,0,1,3
5,5,92,68,0,0,4
6,3,91,68,0,0,5
6,4,91,66,0,0,6
5,1,90,68,0,0,7
5,7,90,68,0,0,8
4,6,77,68,0,0,9
6,12,69,65,0,0,10
4,2,75,67,0,0,11
4,9,44,68,0,0,12
6,3,111,69,1,1,1
5,6,109,70,0,1,2
6,1,112,69,0,1,3
6,4,108,71,0,0,4
5,12,98,69,0,0,5
4,2,100,70,0,0,6
8,7,97,70,0,0,7
4,5,96,71,0,0,8
4,11,91,69,0,0,9
6,9,90,70,0,0,10
6,8,80,70,0,0,11
4,10,68,70,0,0,12
6,1,112,72,1,1,1
5,12,105,68,0,1,2
4,2,107,69,0,1,3
4,8,99,68,0,0,4
5,5,96,68,0,0,5
4,3,101,72,0,0,6
4,11,84,68,0,0,7
4,7,83,67,0,0,8
4,6,80,68,0,0,9
5,4,80,68,0,0,10
4,9,65,68,0,0,11
5,10,1,68,0,0,12
3,12,0,56,1,1,1
4,2,0,59,0,1,2
3,10,0,56,0,1,3
4,4,0,59,0,0,4
3,6,0,56,0,0,5
4,3,0,59,0,0,6
3,11,0,56,0,0,7
3,8,0,56,0,0,8
3,7,0,56,0,0,9
3,5,0,56,0,0,10
3,9,0,56,0,0,11
4,1,0,59,0,0,12
3,9,97,53,1,1,1
3,6,94,55,0,1,2
3,3,103,59,0,1,3
4,10,82,52,0,0,4
3,5,89,55,0,0,5
5,7,79,54,0,0,6
4,1,99,62,0,0,7
4,11,74,53,0,0,8
3,8,84,52,0,0,9
4,2,85,60,0,0,10
4,13,67,53,0,0,11
4,12,64,53,0,0,12
6,10,0,70,1,1,1
5,3,0,70,0,1,2
5,5,0,70,0,1,3
6,7,0,70,0,0,4
6,11,0,68,0,0,5
7,8,0,68,0,0,6
6,4,0,70,0,0,7
8,2,0,70,0,0,8
4,12,0,67,0,0,9
4,9,0,68,0,0,10
5,1,0,70,0,0,11
6,6,0,70,0,0,12
2,8,0,59,1,1,1
2,5,0,59,0,1,2
2,3,0,59,0,1,3
2,9,0,59,0,0,4
2,11,0,59,0,0,5
2,6,0,59,0,0,6
2,2,0,59,0,0,7
2,13,0,59,0,0,8
2,7,0,59,0,0,9
2,12,0,59,0,0,10
2,1,0,59,0,0,11
2,4,0,59,0,0,12
3,2,0,61,1,1,1
3,6,0,60,0,1,2
3,7,0,59,0,1,3
3,13,0,53,0,0,4
3,8,0,56,0,0,5
3,1,0,60,0,0,6
4,5,0,60,0,0,7
5,3,0,59,0,0,8
3,10,0,57,0,0,9
5,4,0,61,0,0,10
4,11,0,56,0,0,11
3,9,0,55,0,0,12
4,9,129,67,1,1,1
4,7,119,69,0,1,2
4,12,95,68,0,1,3
4,2,98,68,0,0,4
4,8,84,69,0,0,5
4,3,0,71,0,0,6
5,3,0,58,1,1,1
4,6,0,58,0,1,2
5,7,0,58,0,1,3
6,2,0,58,0,0,4
5,12,0,56,0,0,5
8,4,0,58,0,0,6
6,1,0,58,0,0,7
4,11,0,56,0,0,8
5,10,0,56,0,0,9
5,5,0,58,0,0,10
7,8,0,58,0,0,11
8,9,0,58,0,0,12
8,2,0,72,1,1,1
9,1,0,74,0,1,2
6,11,0,66,0,1,3
6,6,0,68,0,0,4
5,12,0,65,0,0,5
7,5,0,68,0,0,6
6,8,0,68,0,0,7
5,10,0,66,0,0,8
6,7,0,68,0,0,9
6,13,0,62,0,0,10
11,4,0,64,0,0,11
4,9,0,67,0,0,12
4,1,102,61,1,1,1
3,11,82,54,0,1,2
3,2,90,59,0,1,3
4,9,73,55,0,0,4
3,8,77,56,0,0,5
4,7,70,53,0,0,6
3,6,72,53,0,0,7
5,5,62,57,0,0,8
4,4,62,56,0,0,9
8,10,54,54,0,0,10
4,3,60,58,0,0,11
4,12,30,53,0,0,12
5,7,0,68,1,1,1
4,4,0,68,0,1,2
4,1,0,68,0,1,3
5,11,0,65,0,0,4
4,6,0,67,0,0,5
5,10,0,68,0,0,6
5,9,0,68,0,0,7
5,2,0,66,0,0,8
4,12,0,64,0,0,9
5,8,0,67,0,0,10
9,12,0,63,1,1,1
7,1,0,75,0,1,2
9,8,0,67,0,1,3
7,11,0,64,0,0,4
11,5,0,69,0,0,5
12,4,0,70,0,0,6
6,7,0,66,0,0,7
10,9,0,66,0,0,8
9,10,0,63,0,0,9
8,13,0,62,0,0,10
9,2,0,71,0,0,11
11,6,0,65,0,0,12
5,3,0,68,1,1,1
6,9,0,68,0,1,2
5,4,0,68,0,1,3
5,2,0,67,0,0,4
4,5,0,67,0,0,5
4,6,0,68,0,0,6
4,10,0,68,0,0,7
4,1,0,68,0,0,8
4,11,0,64,0,0,9
4,12,0,64,0,0,10
5,7,0,67,0,0,11
4,8,0,68,0,0,12
3,12,121,66,1,1,1
3,9,120,66,0,1,2
3,6,117,66,0,1,3
3,7,112,66,0,0,4
3,1,113,68,0,0,5
3,3,106,66,0,0,6
3,5,102,66,0,0,7
3,8,101,66,0,0,8
3,4,86,66,0,0,9
3,10,68,66,0,0,10
4,9,59,53,1,1,1
4,4,61,57,0,1,2
8,10,49,53,0,1,3
5,8,45,54,0,0,4
7,6,48,56,0,0,5
5,12,33,51,0,0,6
3,5,43,55,0,0,7
4,7,41,56,0,0,8
6,3,41,58,0,0,9
6,2,40,58,0,0,10
6,11,23,53,0,0,11
6,1,30,58,0,0,12
5,4,117,55,1,1,1
5,3,119,57,0,1,2
8,2,117,58,0,1,3
5,8,103,52,0,0,4
7,6,103,52,0,0,5
8,1,119,60,0,0,6
6,12,98,51,0,0,7
7,11,96,51,0,0,8
7,9,95,51,0,0,9
6,7,96,52,0,0,10
6,5,103,55,0,0,11
4,10,86,51,0,0,12
5,4,98,55,1,1,1
7,3,95,52,0,1,2
6,7,93,54,0,1,3
